id;nomenclaturalCode;eventDate;language;type;verbatimSRS;catalogNumber;continent;identifiedBy;coordinateUncertaintyInMeters;recordedBy;datasetID;rightsHolder;eventID;decimalLongitude;institutionCode;datasetName;verbatimCoordinates;modified;samplingProtocol;scientificName;ownerInstitutionCode;verbatimCoordinateSystem;countryCode;geodeticDatum;individualCount;basisOfRecord;taxonRank;lifeStage;decimalLatitude;scientificNameAuthorship;rights
INBO:NBN:BFN0017900000PCU;ICZN;30/06/1999;nl;Event;BD72;BFN0017900000PCU;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL499;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;30/06/1999;pitfall trap;Chlaenius nitidulus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05933;(Schrank, 1781);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PCV;ICZN;2/07/1999;nl;Event;BD72;BFN0017900000PCV;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL599;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;2/07/1999;pitfall trap;Agonum dorsale;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05933;(Pontoppidan, 1763);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PCW;ICZN;2/07/1999;nl;Event;BD72;BFN0017900000PCW;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL599;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;2/07/1999;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";51.05933;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PCX;ICZN;2/07/1999;nl;Event;BD72;BFN0017900000PCX;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL599;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;2/07/1999;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05933;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PCY;ICZN;2/07/1999;nl;Event;BD72;BFN0017900000PCY;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL599;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;2/07/1999;pitfall trap;Chlaenius nitidulus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05933;(Schrank, 1781);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PCZ;ICZN;29/06/1999;nl;Event;BD72;BFN0017900000PCZ;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL499;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;29/06/1999;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05933;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PD0;ICZN;29/06/1999;nl;Event;BD72;BFN0017900000PD0;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL499;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;29/06/1999;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";51.05933;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PD1;ICZN;29/06/1999;nl;Event;BD72;BFN0017900000PD1;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL499;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;29/06/1999;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult Male: 1; Adult Female: 1; Adult: 2";51.05933;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PD2;ICZN;29/06/1999;nl;Event;BD72;BFN0017900000PD2;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL499;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;29/06/1999;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";51.05933;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PD3;ICZN;29/06/1999;nl;Event;BD72;BFN0017900000PD3;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL499;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;29/06/1999;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05933;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PD4;ICZN;29/06/1999;nl;Event;BD72;BFN0017900000PD4;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL499;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;29/06/1999;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05933;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PD5;ICZN;1/07/1999;nl;Event;BD72;BFN0017900000PD5;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL599;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;1/07/1999;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 2";51.05933;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PD6;ICZN;1/07/1999;nl;Event;BD72;BFN0017900000PD6;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL599;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;1/07/1999;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05933;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PD7;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PD7;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;30/07/1998;pitfall trap;Agonum dorsale;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 2";51.05957;(Pontoppidan, 1763);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PD8;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PD8;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;30/07/1998;pitfall trap;Bembidion atrocoeruleum;INBO;Lambert 72;BE;WGS84;14;HumanObservation;species;"Adult: 7; Adult Male: 2; Adult Female: 5";51.05957;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PD9;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PD9;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;30/07/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;186;HumanObservation;species;"Adult: 93; Adult Male: 35; Adult Female: 58";51.05957;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDA;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PDA;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;30/07/1998;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05957;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDB;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PDB;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;30/07/1998;pitfall trap;Bembidion testaceum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05957;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDC;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PDC;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;30/07/1998;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;20;HumanObservation;species;"Adult: 10; Adult Male: 4; Adult Female: 6";51.05957;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDD;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PDD;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;30/07/1998;pitfall trap;Calathus fuscipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05957;(Goeze, 1777);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDE;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PDE;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;30/07/1998;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";51.05957;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDF;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PDF;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;30/07/1998;pitfall trap;Lionychus quadrillum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 0";51.05957;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDG;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PDG;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;30/07/1998;pitfall trap;Tachys parvulus;INBO;Lambert 72;BE;WGS84;1;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 0";51.05957;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDH;ICZN;10/08/1998;nl;Event;BD72;BFN0017900000PDH;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL498;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;10/08/1998;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05933;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDI;ICZN;10/08/1998;nl;Event;BD72;BFN0017900000PDI;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL498;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;10/08/1998;pitfall trap;Amara similata;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05933;(Gyllenhal, 1810);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDJ;ICZN;10/08/1998;nl;Event;BD72;BFN0017900000PDJ;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL498;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;10/08/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;30;HumanObservation;species;"Adult: 15; Adult Male: 7; Adult Female: 8";51.05933;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDK;ICZN;10/08/1998;nl;Event;BD72;BFN0017900000PDK;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL498;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;10/08/1998;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05933;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDL;ICZN;20/08/1998;nl;Event;BD72;BFN0017900000PDL;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL598;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;20/08/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 0; Adult Female: 3";51.05933;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDM;ICZN;20/08/1998;nl;Event;BD72;BFN0017900000PDM;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL598;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;20/08/1998;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 1; Adult Female: 2";51.05933;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDN;ICZN;20/08/1998;nl;Event;BD72;BFN0017900000PDN;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL598;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;20/08/1998;pitfall trap;Calathus fuscipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05933;(Goeze, 1777);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDO;ICZN;20/08/1998;nl;Event;BD72;BFN0017900000PDO;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL598;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;20/08/1998;pitfall trap;Harpalus affinis;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05933;(Schrank, 1781);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDP;ICZN;20/08/1998;nl;Event;BD72;BFN0017900000PDP;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL598;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;20/08/1998;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 1; Adult Female: 2";51.05933;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDQ;ICZN;20/08/1998;nl;Event;BD72;BFN0017900000PDQ;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL598;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;20/08/1998;pitfall trap;Pterostichus cupreus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05933;(Linnaeus, 1758);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDR;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000PDR;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;9/07/1998;pitfall trap;Acupalpus meridianus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05957;(Linnaeus, 1767);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDS;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000PDS;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;9/07/1998;pitfall trap;Agonum dorsale;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";51.05957;(Pontoppidan, 1763);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDT;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000PDT;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;9/07/1998;pitfall trap;Bembidion atrocoeruleum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";51.05957;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDU;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000PDU;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;9/07/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;114;HumanObservation;species;"Adult: 57; Adult Male: 21; Adult Female: 36";51.05957;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDV;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000PDV;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;9/07/1998;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05957;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDW;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000PDW;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;9/07/1998;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;26;HumanObservation;species;"Adult: 13; Adult Male: 6; Adult Female: 7";51.05957;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDX;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000PDX;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;9/07/1998;pitfall trap;Calathus fuscipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05957;(Goeze, 1777);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDY;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000PDY;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;9/07/1998;pitfall trap;Chlaenius nitidulus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05957;(Schrank, 1781);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PDZ;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000PDZ;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;9/07/1998;pitfall trap;Harpalus affinis;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.05957;(Schrank, 1781);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PE0;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000PE0;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL398;5.79661;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250096.06, 195343.69;9/07/1998;pitfall trap;Tachys parvulus;INBO;Lambert 72;BE;WGS84;1;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 0";51.05957;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PE1;ICZN;30/07/1998;nl;Event;BD72;BFN0017900000PE1;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;EL498;5.79648;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250088.01, 195316.51;30/07/1998;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.05933;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
